,Url,BPM,BPM_Per_Year,MP,MPG,Pk,Player,Tm,VORP,VORP_Per_Year,WS,WS/48,WS_Per_Year,Year,Yrs
863,http://www.basketball-reference.com/players/r/richary01.html,0.0,0.0,0.0,0.0,49,Ryan Richards,SAS,0.0,0.0,0.0,0.0,0.0,2010,0.0
864,http://www.basketball-reference.com/players/r/ridnolu01.html,-0.9,-0.075,21623.0,26.1,14,Luke Ridnour,OKC,5.8,3.0,36.0,0.08,3.0,2003,12.0
865,http://www.basketball-reference.com/players/r/riverau01.html,-3.1,-0.62,7838.0,22.6,10,Austin Rivers,NOP,-2.1,1.1,5.5,0.033,1.1,2012,5.0
866,http://www.basketball-reference.com/players/r/roberan03.html,0.4,0.1,5614.0,21.9,26,Andre Roberson,OKC,3.5,2.65,10.6,0.09,2.65,2013,4.0
867,http://www.basketball-reference.com/players/r/roberla01.html,-1.4,-0.7,1150.0,13.2,55,Lawrence Roberts,MEM,0.2,1.25,2.5,0.106,1.25,2005,2.0
868,http://www.basketball-reference.com/players/r/roberry01.html,-8.4,-8.4,25.0,25.0,45,Ryan Robertson,SAC,0.0,0.0,0.0,0.0,0.0,1999,1.0
869,http://www.basketball-reference.com/players/r/robinbe01.html,-2.0,-0.666666666667,1909.0,14.9,45,Bernard Robinson,CHA,0.0,0.666666666667,2.0,0.049,0.666666666667,2004,3.0
870,http://www.basketball-reference.com/players/r/robinch01.html,-4.1,-2.05,1095.0,14.4,51,Chris Robinson,VAN,-0.6,-0.05,-0.1,-0.003,-0.05,1996,2.0
871,http://www.basketball-reference.com/players/r/robingl02.html,-2.3,-0.766666666667,2196.0,14.7,40,Glenn Robinson III,MIN,-0.2,1.13333333333,3.4,0.075,1.13333333333,2014,3.0
872,http://www.basketball-reference.com/players/r/robinna01.html,0.2,0.0181818181818,13878.0,22.5,21,Nate Robinson,NYK,7.8,2.52727272727,27.8,0.096,2.52727272727,2005,11.0
873,http://www.basketball-reference.com/players/r/robinth01.html,-3.2,-0.64,4204.0,13.4,5,Thomas Robinson,SAC,-1.3,0.92,4.6,0.053,0.92,2012,5.0
874,http://www.basketball-reference.com/players/r/rodrise01.html,-3.2,-0.64,5281.0,15.0,27,Sergio Rodriguez,POR,-1.6,0.86,4.3,0.039,0.86,2006,5.0
875,http://www.basketball-reference.com/players/r/rogerro02.html,-3.3,-1.1,2309.0,16.9,22,Roy Rogers,VAN,-0.7,0.566666666667,1.7,0.035,0.566666666667,1996,3.0
876,http://www.basketball-reference.com/players/r/rondora01.html,1.8,0.163636363636,23045.0,32.3,21,Rajon Rondo,BOS,22.0,4.86363636364,53.5,0.111,4.86363636364,2006,11.0
877,http://www.basketball-reference.com/players/r/rosede01.html,0.6,0.075,16292.0,34.7,1,Derrick Rose,CHI,10.6,4.3,34.4,0.101,4.3,2008,8.0
878,http://www.basketball-reference.com/players/r/rosema01.html,-1.4,-0.107692307692,13404.0,16.5,44,Malik Rose,CHA,1.9,2.03846153846,26.5,0.095,2.03846153846,1996,13.0
879,http://www.basketball-reference.com/players/r/rosste01.html,-0.9,-0.18,9192.0,23.8,8,Terrence Ross,TOR,2.6,2.92,14.6,0.076,2.92,2012,5.0
880,http://www.basketball-reference.com/players/r/roybr01.html,3.2,0.533333333333,11561.0,35.5,6,Brandon Roy,POR,15.2,6.23333333333,37.4,0.155,6.23333333333,2006,6.0
881,http://www.basketball-reference.com/players/r/roziete01.html,-3.4,-1.7,1574.0,13.9,16,Terry Rozier,BOS,-0.5,0.55,1.1,0.034,0.55,2015,2.0
882,http://www.basketball-reference.com/players/r/rubiori01.html,1.3,0.216666666667,11217.0,31.8,5,Ricky Rubio,MIN,9.2,3.86666666667,23.2,0.099,3.86666666667,2009,6.0
883,http://www.basketball-reference.com/players/r/ruffimi01.html,-1.2,-0.133333333333,5966.0,14.4,32,Michael Ruffin,CHI,1.2,0.755555555556,6.8,0.055,0.755555555556,1999,9.0
884,http://www.basketball-reference.com/players/r/rushbr01.html,-1.7,-0.188888888889,10564.0,22.0,13,Brandon Rush,IND,0.7,1.24444444444,11.2,0.051,1.24444444444,2008,9.0
885,http://www.basketball-reference.com/players/r/rushka01.html,-4.1,-0.585714285714,5956.0,17.2,20,Kareem Rush,LAL,-3.2,0.242857142857,1.7,0.013,0.242857142857,2002,7.0
886,http://www.basketball-reference.com/players/r/russeda01.html,-1.2,-0.6,4070.0,28.5,2,D'Angelo Russell,LAL,0.8,0.65,1.3,0.015,0.65,2015,2.0
887,http://www.basketball-reference.com/players/s/sabondo01.html,-4.8,-4.8,1632.0,20.1,11,Domantas Sabonis,OKC,-1.2,0.8,0.8,0.022,0.8,2016,1.0
888,http://www.basketball-reference.com/players/s/sacrero01.html,-3.1,-0.775,2745.0,14.5,60,Robert Sacre,LAL,-0.8,0.6,2.4,0.042,0.6,2012,4.0
889,http://www.basketball-reference.com/players/s/salmojo01.html,-1.0,-0.0769230769231,23672.0,26.4,26,John Salmons,PHI,5.8,2.60769230769,33.9,0.069,2.60769230769,2002,13.0
890,http://www.basketball-reference.com/players/s/samakso01.html,-6.5,-3.25,303.0,6.4,36,Soumaila Samake,BRK,-0.3,0.15,0.3,0.046,0.15,2000,2.0
891,http://www.basketball-reference.com/players/s/sambch01.html,-9.2,-4.6,114.0,5.2,51,Cheikh Samb,DET,-0.2,-0.05,-0.1,0.0,-0.05,2006,2.0
892,http://www.basketball-reference.com/players/s/sampsja01.html,-2.1,-0.42,631.0,8.8,47,Jamal Sampson,MIL,0.0,0.28,1.4,0.106,0.28,2002,5.0
893,http://www.basketball-reference.com/players/s/sandela01.html,0.6,0.1,4635.0,19.5,15,Larry Sanders,MIL,3.0,1.71666666667,10.3,0.107,1.71666666667,2010,6.0
894,http://www.basketball-reference.com/players/s/sanikvi01.html,0.0,0.0,0.0,0.0,42,Viktor Sanikidze,ATL,0.0,0.0,0.0,0.0,0.0,2004,0.0
895,http://www.basketball-reference.com/players/s/saricda01.html,-2.2,-2.2,2129.0,26.3,12,Dario Saric,PHI,-0.1,1.0,1.0,0.023,1.0,2014,1.0
896,http://www.basketball-reference.com/players/s/sasseja01.html,-7.0,-3.5,108.0,7.7,41,Jason Sasser,SAS,-0.1,0.0,0.0,0.0,0.0,1996,2.0
897,http://www.basketball-reference.com/players/s/sasseje01.html,-2.9,-1.45,1061.0,12.9,22,Jeryl Sasser,ORL,-0.2,0.35,0.7,0.032,0.35,2001,2.0
898,http://www.basketball-reference.com/players/s/satorto01.html,-3.1,-3.1,719.0,12.6,32,Tomas Satoransky,WAS,-0.2,0.6,0.6,0.04,0.6,2012,1.0
899,http://www.basketball-reference.com/players/s/satteke01.html,-6.1,-3.05,1062.0,14.2,54,Kenny Satterfield,DEN,-1.1,-0.55,-1.1,-0.051,-0.55,2001,2.0
900,http://www.basketball-reference.com/players/s/scalabr01.html,-2.6,-0.236363636364,6772.0,13.0,35,Brian Scalabrine,BRK,-1.1,0.690909090909,7.6,0.054,0.690909090909,2001,11.0
901,http://www.basketball-reference.com/players/s/schorso01.html,0.0,0.0,0.0,0.0,34,Sofoklis Schortsanitis,LAC,0.0,0.0,0.0,0.0,0.0,2003,0.0
902,http://www.basketball-reference.com/players/s/schrode01.html,-2.1,-0.525,6263.0,22.0,17,Dennis Schroder,ATL,-0.1,1.9,7.6,0.059,1.9,2013,4.0
903,http://www.basketball-reference.com/players/s/scolalu01.html,-0.5,-0.05,19001.0,25.6,56,Luis Scola,HOU,7.3,4.57,45.7,0.115,4.57,2002,10.0
904,http://www.basketball-reference.com/players/s/scottmi01.html,-2.4,-0.48,4322.0,15.4,43,Mike Scott,ATL,-0.4,1.84,9.2,0.103,1.84,2012,5.0
905,http://www.basketball-reference.com/players/s/sefolth01.html,1.1,0.1,17211.0,23.3,13,Thabo Sefolosha,CHI,13.3,3.14545454545,34.6,0.096,3.14545454545,2006,11.0
906,http://www.basketball-reference.com/players/s/seibure01.html,0.0,0.0,0.0,0.0,50,Renaldas Seibutis,DAL,0.0,0.0,0.0,0.0,0.0,2007,0.0
907,http://www.basketball-reference.com/players/s/selbyjo01.html,-10.1,-5.05,296.0,7.8,49,Josh Selby,MEM,-0.6,-0.35,-0.7,-0.113,-0.35,2011,2.0
908,http://www.basketball-reference.com/players/s/senesa01.html,-9.3,-3.1,260.0,5.5,10,Mouhamed Sene,OKC,-0.5,0.1,0.3,0.052,0.1,2006,3.0
909,http://www.basketball-reference.com/players/s/serapke01.html,-3.9,-0.557142857143,6430.0,15.2,17,Kevin Seraphin,WAS,-3.1,0.842857142857,5.9,0.044,0.842857142857,2010,7.0
910,http://www.basketball-reference.com/players/s/sesayan01.html,-3.3,-0.825,1301.0,10.2,30,Ansu Sesay,OKC,-0.4,0.35,1.4,0.051,0.35,1998,4.0
911,http://www.basketball-reference.com/players/s/sessira01.html,-1.8,-0.18,15727.0,23.7,56,Ramon Sessions,MIL,0.8,2.85,28.5,0.087,2.85,2007,10.0
912,http://www.basketball-reference.com/players/s/seungha01.html,-8.3,-4.15,316.0,6.9,46,Ha Seung-Jin,POR,-0.5,-0.1,-0.2,-0.029,-0.1,2004,2.0
913,http://www.basketball-reference.com/players/s/shammgo01.html,-9.6,-9.6,146.0,7.3,45,God Shammgod,WAS,-0.3,-0.1,-0.1,0.0,-0.1,1997,1.0
914,http://www.basketball-reference.com/players/s/sharpwa01.html,-16.5,-16.5,20.0,2.5,32,Walter Sharpe,DET,-0.1,-0.1,-0.1,0.0,-0.1,2008,1.0
915,http://www.basketball-reference.com/players/s/shawca01.html,-27.8,-27.8,14.0,1.6,37,Casey Shaw,PHI,-0.1,-0.1,-0.1,0.0,-0.1,1998,1.0
916,http://www.basketball-reference.com/players/s/sheliwa01.html,0.0,0.0,0.0,0.0,57,Wang Zhelin,MEM,0.0,0.0,0.0,0.0,0.0,2016,0.0
917,http://www.basketball-reference.com/players/s/shengto01.html,-6.6,-3.3,247.0,5.5,54,Tornike Shengelia,BRK,-0.3,-0.1,-0.2,-0.032,-0.1,2012,2.0
918,http://www.basketball-reference.com/players/s/shumpim01.html,-0.3,-0.05,9461.0,25.6,17,Iman Shumpert,NYK,4.1,1.93333333333,11.6,0.059,1.93333333333,2011,6.0
919,http://www.basketball-reference.com/players/s/siakapa01.html,-1.1,-1.1,859.0,15.6,27,Pascal Siakam,TOR,0.2,1.6,1.6,0.089,1.6,2016,1.0
920,http://www.basketball-reference.com/players/s/simiewa01.html,-4.8,-2.4,507.0,9.9,29,Wayne Simien,MIA,-0.4,0.45,0.9,0.083,0.45,2005,2.0
921,http://www.basketball-reference.com/players/s/simmobe01.html,0.0,0.0,0.0,0.0,1,Ben Simmons,PHI,0.0,0.0,0.0,0.0,0.0,2016,0.0
922,http://www.basketball-reference.com/players/s/simmobo01.html,-0.1,-0.01,11513.0,24.7,42,Bobby Simmons,WAS,5.4,2.01,20.1,0.084,2.01,2001,10.0
923,http://www.basketball-reference.com/players/s/simmoce01.html,-5.7,-1.9,705.0,9.4,15,Cedric Simmons,NOP,-0.7,0.0333333333333,0.1,0.005,0.0333333333333,2006,3.0
924,http://www.basketball-reference.com/players/s/simonmi01.html,-15.5,-15.5,19.0,3.8,42,Miles Simon,ORL,-0.1,-0.1,-0.1,0.0,-0.1,1998,1.0
925,http://www.basketball-reference.com/players/s/sinanne01.html,0.0,0.0,0.0,0.0,54,Nedzad Sinanovic,POR,0.0,0.0,0.0,0.0,0.0,2003,0.0
926,http://www.basketball-reference.com/players/s/singhsa01.html,0.0,0.0,0.0,0.0,52,Satnam Singh,DAL,0.0,0.0,0.0,0.0,0.0,2015,0.0
927,http://www.basketball-reference.com/players/s/singlch01.html,-2.3,-0.766666666667,2605.0,17.6,18,Chris Singleton,WAS,-0.2,0.766666666667,2.3,0.042,0.766666666667,2011,3.0
928,http://www.basketball-reference.com/players/s/singlky01.html,-1.6,-0.32,7735.0,22.5,33,Kyle Singler,DET,0.9,2.02,10.1,0.062,2.02,2011,5.0
929,http://www.basketball-reference.com/players/s/singlse01.html,-4.9,-4.9,303.0,8.2,42,Sean Singletary,PHO,-0.2,0.0,0.0,0.006,0.0,2008,1.0
930,http://www.basketball-reference.com/players/s/sivape01.html,-7.3,-7.3,224.0,9.3,56,Peyton Siva,DET,-0.3,-0.2,-0.2,-0.032,-0.2,2013,1.0
931,http://www.basketball-reference.com/players/s/skinnbr01.html,-2.4,-0.171428571429,10910.0,17.9,22,Brian Skinner,LAC,-1.0,1.12857142857,15.8,0.07,1.12857142857,1998,14.0
932,http://www.basketball-reference.com/players/s/slayta01.html,-6.0,-2.0,517.0,7.8,54,Tamar Slay,BRK,-0.5,-0.1,-0.3,-0.029,-0.1,2002,3.0
933,http://www.basketball-reference.com/players/s/slokaur01.html,-7.0,-7.0,72.0,3.6,58,Uros Slokar,TOR,-0.1,0.1,0.1,0.0,0.1,2005,1.0
934,http://www.basketball-reference.com/players/s/smartma01.html,0.4,0.133333333333,5874.0,28.4,6,Marcus Smart,BOS,3.6,3.0,9.0,0.073,3.0,2014,3.0
935,http://www.basketball-reference.com/players/s/smithch04.html,-1.7,-0.34,1973.0,13.9,26,Charles Smith,MIA,0.2,0.3,1.5,0.036,0.3,1997,5.0
936,http://www.basketball-reference.com/players/s/smithcr01.html,-1.5,-0.25,6826.0,16.9,36,Craig Smith,MIN,0.9,2.66666666667,16.0,0.113,2.66666666667,2006,6.0
937,http://www.basketball-reference.com/players/s/smithdo04.html,-3.2,-1.6,560.0,9.2,34,Donta Smith,ATL,-0.2,0.25,0.5,0.043,0.25,2004,2.0
938,http://www.basketball-reference.com/players/s/smithja01.html,-4.0,-1.0,1063.0,9.8,45,Jabari Smith,SAC,-0.5,0.325,1.3,0.058,0.325,2000,4.0
939,http://www.basketball-reference.com/players/s/smithja02.html,-2.5,-0.277777777778,9554.0,17.0,20,Jason Smith,PHI,-1.3,1.54444444444,13.9,0.07,1.54444444444,2007,9.0
940,http://www.basketball-reference.com/players/s/smithjo03.html,2.1,0.175,28988.0,32.5,17,Josh Smith,ATL,30.0,4.25,51.0,0.085,4.25,2004,12.0
941,http://www.basketball-reference.com/players/s/smithjr01.html,0.4,0.0307692307692,23730.0,27.0,18,J.R. Smith,NOP,14.5,3.46923076923,45.1,0.091,3.46923076923,2004,13.0
942,http://www.basketball-reference.com/players/s/smithle01.html,-4.3,-2.15,104.0,6.9,29,Leon Smith,ATL,-0.1,0.1,0.2,0.0,0.1,1999,2.0
943,http://www.basketball-reference.com/players/s/smithmi03.html,-5.5,-5.5,180.0,10.6,35,Mike Smith,WAS,-0.2,-0.1,-0.1,0.0,-0.1,2000,1.0
944,http://www.basketball-reference.com/players/s/smithno01.html,-6.5,-3.25,829.0,9.9,21,Nolan Smith,POR,-0.9,-0.4,-0.8,-0.047,-0.4,2011,2.0
945,http://www.basketball-reference.com/players/s/smithru01.html,-6.4,-3.2,131.0,4.9,47,Russ Smith,NOP,-0.1,-0.1,-0.2,0.0,-0.1,2014,2.0
946,http://www.basketball-reference.com/players/s/snellto01.html,-2.1,-0.525,6280.0,21.4,20,Tony Snell,CHI,-0.1,1.975,7.9,0.061,1.975,2013,4.0
947,http://www.basketball-reference.com/players/s/snydeki01.html,-2.0,-0.5,3540.0,16.8,16,Kirk Snyder,UTA,0.0,1.125,4.5,0.061,1.125,2004,4.0
948,http://www.basketball-reference.com/players/s/solomwi01.html,-4.7,-2.35,1584.0,13.8,33,Will Solomon,MEM,-1.1,0.0,0.0,0.0,0.0,2001,2.0
949,http://www.basketball-reference.com/players/s/songada01.html,-1.7,-0.2125,9229.0,18.6,50,Darius Songaila,SAC,0.7,1.9875,15.9,0.083,1.9875,2002,8.0
950,http://www.basketball-reference.com/players/s/sowpa01.html,-4.8,-1.6,879.0,11.6,47,Pape Sow,TOR,-0.6,0.266666666667,0.8,0.044,0.266666666667,2004,3.0
951,http://www.basketball-reference.com/players/s/spanova01.html,-6.7,-6.7,272.0,8.8,50,Vassilis Spanoulis,HOU,-0.3,-0.1,-0.1,-0.01,-0.1,2004,1.0
952,http://www.basketball-reference.com/players/s/speigma01.html,-2.8,-0.311111111111,9965.0,15.3,16,Marreese Speights,PHI,-2.1,2.8,25.2,0.121,2.8,2008,9.0
953,http://www.basketball-reference.com/players/s/splitti01.html,1.9,0.271428571429,6812.0,19.2,28,Tiago Splitter,SAS,6.7,3.61428571429,25.3,0.178,3.61428571429,2007,7.0
954,http://www.basketball-reference.com/players/s/stackry01.html,-4.6,-2.3,397.0,9.2,48,Ryan Stack,CLE,-0.3,0.1,0.2,0.028,0.1,1998,2.0
955,http://www.basketball-reference.com/players/s/stausni01.html,-3.2,-1.06666666667,5124.0,22.7,8,Nik Stauskas,SAC,-1.5,0.8,2.4,0.022,0.8,2014,3.0
956,http://www.basketball-reference.com/players/s/stepavl01.html,-3.9,-0.65,3726.0,13.8,27,Vladimir Stepania,OKC,-1.8,0.866666666667,5.2,0.067,0.866666666667,1998,6.0
957,http://www.basketball-reference.com/players/s/stephla01.html,-0.4,-0.0571428571429,8893.0,24.8,40,Lance Stephenson,IND,3.6,1.97142857143,13.8,0.074,1.97142857143,2010,7.0
958,http://www.basketball-reference.com/players/s/stevede01.html,-3.0,-0.230769230769,18396.0,22.3,23,DeShawn Stevenson,UTA,-4.6,0.930769230769,12.1,0.032,0.930769230769,2000,13.0
959,http://www.basketball-reference.com/players/s/stewake01.html,-5.5,-5.5,110.0,7.3,35,Kebu Stewart,PHI,-0.1,0.2,0.2,0.0,0.2,1997,1.0
960,http://www.basketball-reference.com/players/s/stojape01.html,1.5,0.115384615385,26966.0,33.5,14,Peja Stojakovic,SAC,23.9,6.35384615385,82.6,0.147,6.35384615385,1996,13.0
961,http://www.basketball-reference.com/players/s/stokeja01.html,1.0,0.333333333333,151.0,5.4,35,Jarnell Stokes,MEM,0.1,0.2,0.6,0.0,0.2,2014,3.0
962,http://www.basketball-reference.com/players/s/stonedi01.html,-24.1,-24.1,24.0,3.4,40,Diamond Stone,LAC,-0.1,-0.1,-0.1,0.0,-0.1,2016,1.0
963,http://www.basketball-reference.com/players/s/stoudam01.html,0.5,0.0357142857143,26254.0,31.0,9,Amar'e Stoudemire,PHO,16.8,6.60714285714,92.5,0.169,6.60714285714,2002,14.0
964,http://www.basketball-reference.com/players/s/stoudsa01.html,-5.1,-1.7,2672.0,17.0,31,Salim Stoudamire,ATL,-2.1,0.733333333333,2.2,0.04,0.733333333333,2005,3.0
965,http://www.basketball-reference.com/players/s/strawdj01.html,-5.1,-5.1,270.0,8.2,59,D.J. Strawberry,PHO,-0.2,-0.2,-0.2,-0.031,-0.2,2007,1.0
966,http://www.basketball-reference.com/players/s/stuckro01.html,-1.4,-0.14,17890.0,27.5,15,Rodney Stuckey,DET,2.7,2.87,28.7,0.077,2.87,2007,10.0
967,http://www.basketball-reference.com/players/s/sullija01.html,0.5,0.1,6532.0,24.3,21,Jared Sullinger,BOS,4.1,3.06,15.3,0.113,3.06,2012,5.0
968,http://www.basketball-reference.com/players/s/summeda01.html,-6.4,-1.6,820.0,9.9,35,DaJuan Summers,DET,-0.9,-0.025,-0.1,-0.008,-0.025,2009,4.0
969,http://www.basketball-reference.com/players/s/sundobr01.html,-9.7,-1.38571428571,524.0,5.1,35,Bruno Sundov,DAL,-1.0,-0.1,-0.7,-0.062,-0.1,1998,7.0
970,http://www.basketball-reference.com/players/s/sweetmi01.html,-2.1,-0.525,3610.0,15.5,9,Mike Sweetney,NYK,-0.1,1.95,7.8,0.103,1.95,2003,4.0
971,http://www.basketball-reference.com/players/s/swiftro01.html,-4.1,-1.025,1500.0,15.5,12,Robert Swift,OKC,-0.8,0.425,1.7,0.054,0.425,2004,4.0
972,http://www.basketball-reference.com/players/s/swiftst01.html,-1.9,-0.211111111111,10804.0,19.8,2,Stromile Swift,VAN,0.2,2.36666666667,21.3,0.095,2.36666666667,2000,9.0
973,http://www.basketball-reference.com/players/s/sypa01.html,-6.0,-6.0,21.0,7.0,53,Pape Sy,ATL,0.0,0.0,0.0,0.0,0.0,2010,1.0
974,http://www.basketball-reference.com/players/s/szczewa02.html,0.5,0.05,20052.0,30.8,6,Wally Szczerbiak,MIN,12.8,5.33,53.3,0.127,5.33,1999,10.0
975,http://www.basketball-reference.com/players/s/szewcsz01.html,0.0,0.0,0.0,0.0,35,Szymon Szewczyk,MIL,0.0,0.0,0.0,0.0,0.0,2003,0.0
976,http://www.basketball-reference.com/players/t/taftch01.html,-1.3,-1.3,144.0,8.5,42,Chris Taft,GSW,0.0,0.5,0.5,0.0,0.5,2005,1.0
977,http://www.basketball-reference.com/players/t/tavarwa01.html,-0.6,-0.3,101.0,7.8,43,Walter Tavares,ATL,0.0,0.1,0.2,0.0,0.1,2014,2.0
978,http://www.basketball-reference.com/players/t/tayloje02.html,-4.6,-2.3,786.0,12.1,32,Jermaine Taylor,HOU,-0.5,0.1,0.2,0.014,0.1,2009,2.0
979,http://www.basketball-reference.com/players/t/tayloje03.html,-3.9,-1.3,2566.0,19.4,31,Jeff Taylor,CHA,-1.2,0.433333333333,1.3,0.024,0.433333333333,2012,3.0
980,http://www.basketball-reference.com/players/t/taylojo01.html,-3.5,-1.16666666667,866.0,16.0,17,Johnny Taylor,ORL,-0.3,0.0333333333333,0.1,0.007,0.0333333333333,1997,3.0
981,http://www.basketball-reference.com/players/t/tayloma01.html,-3.8,-0.422222222222,13324.0,25.0,14,Maurice Taylor,LAC,-5.9,1.1,9.9,0.036,1.1,1997,9.0
982,http://www.basketball-reference.com/players/t/taylomi01.html,-5.5,-5.5,771.0,15.1,55,Mike Taylor,LAC,-0.7,-0.4,-0.4,-0.028,-0.4,2008,1.0
983,http://www.basketball-reference.com/players/t/tayloty01.html,-8.8,-4.4,491.0,8.0,41,Tyshawn Taylor,BRK,-0.8,-0.45,-0.9,-0.088,-0.45,2012,2.0
984,http://www.basketball-reference.com/players/t/teaguje01.html,0.2,0.025,16175.0,27.0,19,Jeff Teague,ATL,8.8,5.15,41.2,0.122,5.15,2009,8.0
985,http://www.basketball-reference.com/players/t/teaguma01.html,-8.1,-4.05,835.0,9.5,29,Marquis Teague,CHI,-1.3,-0.4,-0.8,-0.046,-0.4,2012,2.0
986,http://www.basketball-reference.com/players/t/telfase01.html,-3.9,-0.39,12149.0,21.5,13,Sebastian Telfair,POR,-5.8,0.5,5.0,0.02,0.5,2004,10.0
987,http://www.basketball-reference.com/players/t/terryja01.html,1.3,0.0722222222222,41220.0,30.3,10,Jason Terry,ATL,34.1,5.62777777778,101.3,0.118,5.62777777778,1999,18.0
988,http://www.basketball-reference.com/players/t/thabeha01.html,-1.4,-0.28,2357.0,10.5,2,Hasheem Thabeet,MEM,0.4,0.96,4.8,0.099,0.96,2009,5.0
989,http://www.basketball-reference.com/players/t/thamexa01.html,0.0,0.0,0.0,0.0,59,Xavier Thames,TOR,0.0,0.0,0.0,0.0,0.0,2014,0.0
990,http://www.basketball-reference.com/players/t/thomade01.html,0.0,0.0,0.0,0.0,58,Deshaun Thomas,SAS,0.0,0.0,0.0,0.0,0.0,2013,0.0
991,http://www.basketball-reference.com/players/t/thomaet01.html,-2.6,-0.288888888889,7084.0,17.3,12,Etan Thomas,WAS,-1.0,1.65555555556,14.9,0.101,1.65555555556,2000,9.0
992,http://www.basketball-reference.com/players/t/thomais02.html,2.5,0.416666666667,13214.0,30.0,60,Isaiah Thomas,SAC,14.9,7.56666666667,45.4,0.165,7.56666666667,2011,6.0
993,http://www.basketball-reference.com/players/t/thomajo02.html,-3.3,-0.66,2253.0,10.8,25,John Thomas,BOS,-0.7,0.64,3.2,0.067,0.64,1997,5.0
994,http://www.basketball-reference.com/players/t/thomake01.html,-0.5,-0.0454545454545,17306.0,27.4,22,Kenny Thomas,HOU,6.6,2.83636363636,31.2,0.086,2.83636363636,1999,11.0
995,http://www.basketball-reference.com/players/t/thomati01.html,-1.0,-0.0769230769231,21336.0,25.9,7,Tim Thomas,PHI,5.4,2.70769230769,35.2,0.079,2.70769230769,1997,13.0
996,http://www.basketball-reference.com/players/t/thomaty01.html,-1.1,-0.1375,7932.0,19.7,4,Tyrus Thomas,CHI,1.7,1.625,13.0,0.078,1.625,2006,8.0
997,http://www.basketball-reference.com/players/t/thompdi01.html,-4.3,-2.15,93.0,5.8,54,Dijon Thompson,PHO,-0.1,0.1,0.2,0.0,0.1,2005,2.0
998,http://www.basketball-reference.com/players/t/thompja02.html,-1.7,-0.2125,14819.0,25.2,12,Jason Thompson,SAC,1.3,2.975,23.8,0.077,2.975,2008,8.0
999,http://www.basketball-reference.com/players/t/thompkl01.html,0.5,0.0833333333333,15182.0,32.7,11,Klay Thompson,GSW,9.6,6.1,36.6,0.116,6.1,2011,6.0
1000,http://www.basketball-reference.com/players/t/thomptr01.html,-0.5,-0.0833333333333,13381.0,28.7,4,Tristan Thompson,CLE,5.0,5.81666666667,34.9,0.125,5.81666666667,2011,6.0
1001,http://www.basketball-reference.com/players/t/thomptr02.html,-8.9,-8.9,119.0,5.0,37,Trey Thompkins,LAC,-0.2,0.0,0.0,0.0,0.0,2011,1.0
1002,http://www.basketball-reference.com/players/t/thornal01.html,-3.5,-0.875,8274.0,28.0,14,Al Thornton,LAC,-3.1,1.525,6.1,0.035,1.525,2007,4.0
1003,http://www.basketball-reference.com/players/t/thornma01.html,-0.8,-0.1,11299.0,23.4,43,Marcus Thornton,NOP,3.4,2.5,20.0,0.085,2.5,2009,8.0
1004,http://www.basketball-reference.com/players/t/thornma02.html,0.0,0.0,0.0,0.0,45,Marcus Thornton,BOS,0.0,0.0,0.0,0.0,0.0,2015,0.0
1005,http://www.basketball-reference.com/players/t/timmaja01.html,0.0,0.0,0.0,0.0,60,Janis Timma,MEM,0.0,0.0,0.0,0.0,0.0,2013,0.0
1006,http://www.basketball-reference.com/players/t/tinslja01.html,-0.4,-0.0363636363636,14443.0,26.4,27,Jamaal Tinsley,IND,5.7,1.56363636364,17.2,0.057,1.56363636364,2001,11.0
1007,http://www.basketball-reference.com/players/t/todorma01.html,0.0,0.0,0.0,0.0,45,Marko Todorovic,POR,0.0,0.0,0.0,0.0,0.0,2013,0.0
1008,http://www.basketball-reference.com/players/t/tokotjp01.html,0.0,0.0,0.0,0.0,58,J.P. Tokoto,PHI,0.0,0.0,0.0,0.0,0.0,2015,0.0
1009,http://www.basketball-reference.com/players/t/tomican01.html,0.0,0.0,0.0,0.0,44,Ante Tomic,UTA,0.0,0.0,0.0,0.0,0.0,2008,0.0
1010,http://www.basketball-reference.com/players/t/townska01.html,3.9,1.95,5657.0,34.5,1,Karl-Anthony Towns,MIN,8.4,10.45,20.9,0.177,10.45,2015,2.0
1011,http://www.basketball-reference.com/players/t/traylro01.html,0.3,0.0428571428571,6243.0,14.3,6,Robert Traylor,MIL,3.6,1.9,13.3,0.102,1.9,1998,7.0
1012,http://www.basketball-reference.com/players/t/trepaje01.html,-4.8,-1.6,270.0,8.7,36,Jeff Trepagnier,CLE,-0.2,-0.0666666666667,-0.2,-0.038,-0.0666666666667,2001,3.0
1013,http://www.basketball-reference.com/players/t/tsakaja01.html,-3.1,-0.442857142857,5005.0,15.9,25,Jake Tsakalidis,PHO,-1.3,1.41428571429,9.9,0.095,1.41428571429,2000,7.0
1014,http://www.basketball-reference.com/players/t/tskitni01.html,-6.3,-1.575,1946.0,11.3,5,Nikoloz Tskitishvili,DEN,-2.1,-0.4,-1.6,-0.039,-0.4,2002,4.0
1015,http://www.basketball-reference.com/players/t/tuckeal02.html,-6.7,-2.23333333333,426.0,8.4,29,Alando Tucker,PHO,-0.5,0.133333333333,0.4,0.045,0.133333333333,2007,3.0
1016,http://www.basketball-reference.com/players/t/tuckepj01.html,1.0,0.166666666667,11642.0,27.9,35,P.J. Tucker,TOR,8.7,3.51666666667,21.1,0.087,3.51666666667,2006,6.0
